777	0.228	0.874	0.84	0.936
778	0.829	0.657	0.994	0.343
779	0.687	0.056	0.87	0.015
780	0.921	0.279	0.64	0.613
781	0.849	0.643	0.84	0.818
782	0.138	0.21	0.069	0.36
783	0.785	0.588	0.809	0.625
784	0.998	0.453	0.181	0.992
785	0.32	0.679	0.853	0.19
786	0.52	0.11	0.973	0.159
787	0.862	0.008	0.366	0.702
788	0.255	0.84	0.035	0.324
789	0.971	0.109	0.787	0.78
790	0.311	0.778	0.187	0.492
791	0.984	0.812	0.45	0.836
792	0.144	0.356	0.112	0.117
793	0.836	0.979	0.524	0.202
794	0.349	0.458	0.521	0.384
795	0.721	0.355	0.891	0.509
796	0.625	0.82	0.913	0.812
797	0.683	0.796	0.123	0.133
798	0.125	0.276	0.988	0.237
799	0.504	0.073	0.373	0.028
800	0.054	0.377	0.732	0.575
801	0.514	0.296	0.116	0.405
802	0.251	0.03	0.625	0.163
803	0.936	0.846	0.638	0.059
804	0.27	0.184	0.255	0.259
805	0.649	0.763	0.493	0.021
806	0.768	0.075	0.167	0.5
807	0.929	0.014	0.947	0.044
808	0.752	0.295	0.45	0.376
809	0.292	0.312	0.305	0.931
810	0.284	0.201	0.555	0.539
811	0.976	0.188	0.223	0.47
812	0.013	0.238	0.284	0.181
813	0.934	0.11	0.752	0.881
814	0.172	0.632	0.449	0.622
815	0.908	0.915	0.321	0.213
816	0.692	0.497	0.046	0.248
817	0.506	0.224	0.224	0.729
818	0.432	0.743	0.931	0.716
819	0.669	0.65	0.033	0.421
820	0.187	0.594	0.163	0.636
821	0.172	0.544	0.131	0.493
822	0.976	0.185	0.253	0.022
823	0.289	0.529	0.657	0.512
824	0.35	0.945	0.001	0.281
825	0.924	0.95	0.311	0.957
826	0.842	0.144	0.965	0.006
827	0.181	0.178	0.324	0.312
828	0.08	0.288	0.856	0.333
829	0.288	0.622	0.839	0.945
830	0.097	0.295	0.078	0.098
831	0.739	0.022	0.527	0.05
832	0.899	0.892	0.124	0.864
833	0.904	0.046	0.076	0.229
834	0.746	0.309	0.646	0.602
835	0.957	0.89	0.264	0.796
836	0.398	0.893	0.13	0.476
837	0.707	0.215	0.014	0.234
838	0.993	0.133	0.158	0.117
839	0.056	0.022	0.042	0.132
840	0.4	0.878	0.559	0.046
841	0.202	0.003	0.37	0.466
842	0.205	0.863	0.692	0.336
843	0.684	0.043	0.555	0.697
844	0.82	0.691	0.409	0.978
845	0.406	0.034	0.829	0.448
846	0.08	0.848	0.044	0.639
847	0.524	0.841	0.896	0.894
848	0.695	0.099	0.17	0.387
849	0.509	0.071	0.477	0.063
850	0.753	0.883	0.459	0.163
851	0.267	0.568	0.896	0.096
852	0.062	0.176	0.864	0.106
853	0.758	0.629	0.656	0.654
854	0.962	0.349	0.622	0.132
855	0.056	0.641	0.808	0.533
856	0.576	0.286	0.588	0.035
857	0.45	0.302	0.017	0.345
858	0.033	0.407	0.575	0.897
859	0.39	0.655	0.142	0.046
860	0.665	0.008	0.659	0.287
861	0.396	0.343	0.782	0.203
862	0.486	0.78	0.162	0.074
863	0.611	0.524	0.117	0.628
864	0.516	0.661	0.276	0.091
865	0.788	0.481	0.214	0.93
866	0.523	0.595	0.535	0.182
867	0.676	0.577	0.224	0.457
868	0.1	0.944	0.561	0.262
869	0.376	0.872	0.542	0.493
870	0.41	0.009	0.162	0.686
871	0.72	0.475	0.581	0.934
872	0.107	0.457	0	0.642
873	0.882	0.318	0.216	0.106
874	0.997	0.206	0.719	0.558
875	0.737	0.933	0.34	0.279
876	0.841	0.689	0.436	0.002
877	0.536	0.723	0.85	0.116
878	0.255	0.224	0.114	0.255
879	0.753	0.137	0.184	0.969
880	0.959	0.966	0.449	0.679
881	0.917	0.416	0.457	0.257
882	0.884	0.098	0.383	0.32
883	0.759	0.855	0.823	0.609
884	0.48	0.864	0.195	0.594
885	0.061	0.347	0.256	0.245
886	0.499	0.205	0.283	0.948
887	0.807	0.865	0.299	0.264
888	0.993	0.148	0.219	0.376
889	0.319	0.135	0.324	0.142
890	0.295	0.622	0.607	0.491
891	0.726	0.552	0.562	0.981
892	0.878	0.48	0.002	0.161
893	0.885	0.968	0.293	0.184
894	0.414	0.177	0.381	0.633
895	0.849	0.952	0.689	0.172
896	0.432	0.468	0.716	0.04
897	0.931	0.765	0.511	0.493
898	0.308	0.372	0.227	0.31
899	0.655	0.195	0.501	0.947
900	0.733	0.361	0.556	0.114
901	0.11	0.963	0.947	0.799
902	0.041	0.231	0.603	0.757
903	0.562	0.688	0.036	0.072
904	0.783	0.38	0.552	0.01
905	0.085	0.665	0.885	0.586
906	0.265	0.319	0.973	0.821
907	0.967	0.931	0.395	0.914
908	0.53	0.955	0.962	0.133
909	0.232	0.695	0.4	0.269
910	0.581	0.052	0.147	0.133
911	0.837	0.218	0.726	0.723
912	0.338	0.987	0.123	0.311
913	0.555	0.278	0.74	0.951
914	0.47	0.481	0.148	0.431
915	0.86	0.664	0.309	0.26
916	0.076	0.841	0.984	0.223
917	0.046	0.06	0.193	0.772
918	0.996	0.11	0.77	0.119
919	0.579	0.674	0.7	0.318
920	0.892	0.788	0.106	0.041
921	0.72	0.901	0.883	0.028
922	0.816	0.104	0.003	0.8
923	0.977	0.847	0.387	0.17
924	0.17	0.166	0.729	0.941
925	0.151	0.52	0.96	0.85
926	0.585	0.743	0.626	0.691
927	0.846	0.411	0.685	0.729
928	0.846	0.545	0.543	0.849
929	0.87	0.827	0.192	0.257
930	0.811	0.427	0.163	0.54
931	0.449	0.691	0.887	0.409
932	0.725	0.994	0.284	0.352
933	0.067	0.197	0.095	0.752
934	0.534	0.598	0.472	0.077
935	0.817	0.947	0.274	0.009
936	0.271	0.82	0.631	0.434
937	0.999	0.882	0.051	0.886
938	0.593	0.611	0.285	0.877
939	0.97	0.944	0.161	0.065
940	0.087	0.599	0.294	0.559
941	0.742	0.376	0.622	0.016
942	0.826	0.287	0.206	0.457
943	0.566	0.455	0.603	0.618
944	0.894	0.21	0.953	0.179
945	0.916	0.148	0.031	0.077
946	0.727	0.164	0.812	0.022
947	0.487	0.764	0.099	0.11
948	0.485	0.936	0.066	0.69
949	0.787	0.257	0.848	0.389
950	0.189	0.283	0.085	0.143
951	0.172	0.059	0.61	0.203
952	0.823	0.93	0.3	0.635
953	0.023	0.122	0.716	0.122
954	0.495	0.607	0.168	0.562
955	0.56	0.349	0.554	0.408
956	0.428	0.598	0.021	0.513
957	0.483	0.685	0.799	0.093
958	0.934	0.917	0.817	0.234
959	0.769	0.257	0.674	0.485
960	0.906	0.98	0.986	0.074
961	0.283	0.634	0.891	0.837
962	0.628	0.265	0.64	0.65
963	0.38	0.133	0.463	0.179
964	0.35	0.113	0.143	0.168
965	0.695	0.937	0.604	0.369
966	0.983	0.275	0.402	0.969
967	0.944	0.252	0.983	0.835
968	0.026	0.463	0.355	0.665
969	0.133	0.045	0.245	0.596
970	0.471	0.946	0.338	0.614
971	0.685	0.309	0.05	0.289
972	0.472	0.272	0.953	0.874
973	0.302	0.818	0.493	0.285
974	0.583	0.311	0.116	0.937
975	0.228	0.07	0.022	0.473
976	0.246	0.945	0.613	0.583
977	0.726	0.268	0.868	0.777
978	0.545	0.249	0.83	0.498
979	0.072	0.799	0.941	0.565
980	0.593	0.148	0.395	0.709
981	0.371	0.937	0.155	0.393
982	0.822	0.639	0.355	0.434
983	0.914	0.16	0.49	0.782
984	0.048	0.327	0.186	0.878
985	0.309	0.95	0.624	0.25
986	0.708	0.843	0.663	0.103
987	0.748	0.474	0.489	0.903
988	0.899	0.725	0.505	0.254
989	0.727	0.168	0.32	0.218
990	0.257	0.266	0.277	0.443
991	0.101	0.751	0.094	0.724
992	0.609	0.432	0.844	0.272
993	0.396	0.02	0.009	0.884
994	0.876	0.784	0.648	0.381
995	0.807	0.109	0.206	0.126
996	0.156	0.383	0.592	0.433
997	0.737	0.533	0.577	0.831
998	0.578	0.44	0.69	0.422
999	0.225	0.817	0.732	0.234
1000	0.655	0.11	0.485	0.302;

param d :=
1	-1
2	-1
3	1
4	1
5	1
6	-1
7	1
8	1
9	1
10	1
11	-1
12	-1
13	-1
14	-1
15	1
16	-1
17	1
18	1
19	1
20	-1
21	-1
22	-1
23	1
24	-1
25	1
26	1
27	-1
28	-1
29	1
30	-1
31	-1
32	1
33	1
34	1
35	1
36	1
37	-1
38	-1
39	-1
40	-1
41	-1
42	-1
43	1
44	1
45	1
46	-1
47	1
48	1
49	-1
50	-1
51	-1
52	1
53	1
54	1
55	-1
56	-1
57	-1
58	-1
59	-1
60	-1
61	1
62	1
63	-1
64	1
65	-1
66	1
67	-1
68	-1
69	1
70	1
71	-1
72	1
73	-1
74	1
75	-1
76	1
77	1
78	-1
79	1
80	1
81	-1
82	1
83	-1
84	-1
85	-1
86	1
87	-1
88	1
89	-1
90	-1
91	-1
92	1
93	-1
94	-1
95	-1
96	-1
97	-1
98	-1
99	-1
100	1
101	-1
102	1
103	1
104	1
105	1
106	1
107	-1
108	1
109	1
110	1
111	-1
112	-1
113	-1
114	-1
115	1
116	1
117	-1
118	1
119	-1
120	-1
121	-1
122	-1
123	1
124	-1
125	1
126	-1
127	1
128	-1
129	-1
130	-1
131	1
132	-1
133	-1
134	1
135	1
136	1
137	-1
138	-1
139	-1
140	-1
141	1
142	-1
143	-1
144	1
145	1
146	-1
147	1
148	-1
149	-1
150	1
151	-1
152	1
153	-1
154	1
155	-1
156	-1
157	1
158	-1
159	1
160	-1
161	1
162	-1
163	1
164	1
165	-1
166	-1
167	1
168	1
169	-1
170	1
171	1
172	-1
173	-1
174	1
175	1
176	1
177	1
178	1
179	1
180	-1
181	-1
182	-1
183	1
184	-1
185	1
186	1
187	-1
188	-1
189	1
190	1
191	1
192	1
193	1
194	1
195	-1
196	-1
197	-1
198	1
199	-1
200	-1
201	-1
202	1
203	-1
204	-1
205	-1
206	-1
207	-1
208	-1
209	1
210	1
211	-1
212	-1
213	1
214	-1
215	-1
216	1
217	-1
218	-1
219	1
220	1
221	-1
222	-1
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	-1
231	-1
232	-1
233	1
234	1
235	1
236	-1
237	-1
238	-1
239	1
240	1
241	1
242	1
243	1
244	-1
245	-1
246	1
247	-1
248	-1
249	1
250	1
251	-1
252	-1
253	1
254	-1
255	1
256	1
257	-1
258	-1
259	-1
260	1
261	1
262	-1
263	-1
264	1
265	1
266	1
267	-1
268	1
269	-1
270	-1
271	-1
272	1
273	1
274	-1
275	1
276	-1
277	-1
278	1
279	-1
280	-1
281	-1
282	-1
283	1
284	-1
285	1
286	-1
287	1
288	-1
289	-1
290	-1
291	-1
292	1
293	1
294	1
295	-1
296	1
297	1
298	1
299	1
300	1
301	-1
302	-1
303	-1
304	1
305	-1
306	-1
307	-1
308	1
309	1
310	1
311	1
312	-1
313	1
314	-1
315	-1
316	-1
317	-1
318	1
319	1
320	1
321	-1
322	-1
323	1
324	-1
325	-1
326	1
327	-1
328	-1
329	1
330	-1
331	1
332	-1
333	1
334	-1
335	1
336	1
337	-1
338	-1
339	-1
340	-1
341	-1
342	1
343	1
344	1
345	-1
346	1
347	-1
348	1
349	1
350	1
351	1
352	1
353	-1
354	1
355	1
356	1
357	-1
358	1
359	1
360	-1
361	1
362	-1
363	-1
364	1
365	1
366	1
367	1
368	1
369	-1
370	-1
371	1
372	1
373	-1
374	-1
375	-1
376	1
377	1
378	-1
379	-1
380	1
381	1
382	-1
383	1
384	-1
385	-1
386	-1
387	-1
388	-1
389	-1
390	1
391	-1
392	-1
393	-1
394	-1
395	1
396	-1
397	-1
398	1
399	1
400	1
401	1
402	1
403	1
404	1
405	1
406	-1
407	1
408	1
409	-1
410	-1
411	-1
412	-1
413	1
414	-1
415	-1
416	-1
417	-1
418	1
419	-1
420	-1
421	-1
422	-1
423	1
424	1
425	-1
426	-1
427	-1
428	1
429	1
430	-1
431	-1
432	1
433	1
434	1
435	-1
436	-1
437	-1
438	-1
439	-1
440	-1
441	1
442	-1
443	-1
444	1
445	1
446	-1
447	1
448	-1
449	-1
450	-1
451	1
452	-1
453	-1
454	1
455	1
456	1
457	1
458	1
459	1
460	1
461	-1
462	-1
463	1
464	-1
465	1
466	-1
467	-1
468	-1
469	1
470	1
471	1
472	-1
473	1
474	1
475	1
476	-1
477	1
478	1
479	1
480	-1
481	1
482	1
483	1
484	1
485	-1
486	-1
487	1
488	-1
489	1
490	1
491	1
492	-1
493	1
494	1
495	1
496	1
497	1
498	1
499	1
500	-1
501	1
502	-1
503	-1
504	-1
505	-1
506	-1
507	1
508	-1
509	-1
510	1
511	-1
512	1
513	-1
514	-1
515	-1
516	1
517	-1
518	1
519	1
520	-1
521	-1
522	-1
523	-1
524	1
525	-1
526	1
527	-1
528	1
529	-1
530	1
531	1
532	1
533	-1
534	-1
535	-1
536	-1
537	1
538	-1
539	1
540	1
541	-1
542	-1
543	1
544	-1
545	-1
546	1
547	-1
548	1
549	1
550	-1
551	1
552	1
553	1
554	-1
555	-1
556	-1
557	1
558	-1
559	1
560	1
561	1
562	-1
563	1
564	-1
565	1
566	-1
567	1
568	1
569	1
570	1
571	1
572	1
573	1
574	1
575	1
576	1
577	-1
578	-1
579	1
580	-1
581	-1
582	1
583	1
584	1
585	-1
586	-1
587	1
588	1
589	1
590	1
591	1
592	1
593	-1
594	-1
595	1
596	-1
597	-1
598	1
599	1
600	-1
601	1
602	-1
603	1
604	1
605	-1
606	1
607	1
608	1
609	-1
610	1
611	-1
612	1
613	-1
614	-1
615	-1
616	-1
617	-1
618	-1
619	1
620	1
621	1
622	1
623	-1
624	1
625	-1
626	1
627	1
628	-1
629	-1
630	-1
631	-1
632	1
633	-1
634	1
635	-1
636	-1
637	1
638	-1
639	-1
640	1
641	1
642	-1
643	1
644	-1
645	1
646	-1
647	1
648	1
649	1
650	-1
651	-1
652	1
653	-1
654	-1
655	1
656	-1
657	1
658	1
659	-1
660	-1
661	-1
662	-1
663	-1
664	1
665	1
666	1
667	-1
668	-1
669	-1
670	1
671	-1
672	1
673	-1
674	1
675	-1
676	1
677	1
678	1
679	1
680	-1
681	1
682	1
683	-1
684	1
685	-1
686	1
687	1
688	1
689	-1
690	1
691	-1
692	1
693	1
694	1
695	1
696	-1
697	1
698	-1
699	-1
700	-1
701	-1
702	-1
703	1
704	1
705	-1
706	-1
707	-1
708	-1
709	-1
710	1
711	1
712	1
713	1
714	1
715	-1
716	-1
717	-1
718	1
719	-1
720	1
721	-1
722	1
723	-1
724	-1
725	-1
726	-1
727	1
728	-1
729	-1
730	-1
731	1
732	1
733	-1
734	-1
735	1
736	1
737	-1
738	-1
739	-1
740	1
741	1
742	-1
743	1
744	1
745	-1
746	-1
747	-1
748	-1
749	1
750	-1
751	1
752	-1
753	1
754	-1
755	-1
756	-1
757	-1
758	-1
759	-1
760	1
761	-1
762	-1
763	1
764	1
765	1
766	1
767	1
768	-1
769	-1
770	1
771	1
772	1
773	1
774	1
775	1
776	-1
777	1
778	1
779	-1
780	1
781	1
782	-1
783	1
784	1
785	1
786	-1
787	-1
788	-1
789	1
790	-1
791	1
792	-1
793	1
794	-1
795	1
796	1
797	-1
798	-1
799	-1
800	-1
801	-1
802	-1
803	-1
804	-1
805	-1
806	-1
807	-1
808	-1
809	-1
810	-1
811	-1
812	-1
813	1
814	-1
815	1
816	-1
817	-1
818	1
819	-1
820	-1
821	-1
822	-1
823	-1
824	-1
825	1
826	-1
827	-1
828	-1
829	1
830	-1
831	1
832	1
833	-1
834	1
835	1
836	1
837	-1
838	1
839	-1
840	-1
841	-1
842	1
843	-1
844	1
845	-1
846	-1
847	1
848	-1
849	-1
850	1
851	-1
852	-1
853	1
854	1
855	1
856	-1
857	-1
858	-1
859	-1
860	-1
861	-1
862	-1
863	-1
864	-1
865	1
866	-1
867	-1
868	-1
869	1
870	-1
871	1
872	-1
873	-1
874	1
875	1
876	-1
877	1
878	-1
879	1
880	1
881	1
882	-1
883	-1
884	1
885	-1
886	-1
887	1
888	-1
889	-1
890	1
891	1
892	-1
893	1
894	-1
895	1
896	1
897	1
898	-1
899	1
900	1
901	1
902	-1
903	-1
904	-1
905	1
906	1
907	1
908	1
909	-1
910	-1
911	1
912	-1
913	1
914	-1
915	1
916	-1
917	-1
918	-1
919	1
920	-1
921	1
922	-1
923	1
924	1
925	1
926	1
927	1
928	1
929	-1
930	-1
931	1
932	1
933	-1
934	-1
935	1
936	1
937	1
938	-1
939	1
940	-1
941	-1
942	-1
943	1
944	1
945	-1
946	-1
947	-1
948	1
949	1
950	-1
951	-1
952	-1
953	-1
954	-1
955	-1
956	-1
957	1
958	1
959	1
960	1
961	1
962	1
963	-1
964	-1
965	1
966	1
967	1
968	-1
969	-1
970	1
971	-1
972	1
973	-1
974	1
975	-1
976	1
977	1
978	1
979	1
980	-1
981	-1
982	1
983	1
984	-1
985	1
986	1
987	1
988	1
989	-1
990	-1
991	-1
992	1
993	-1
994	1
995	-1
996	-1
997	1
998	1
999	1
1000	-1;
